lat,lon,alt,mq2value,bartemp,barpre,alt2,chk,dht11um,dht11temp,dthour
-219995467,-479308768,930132,550.0,27.0,92374.0,787.61,0,33.0,25.0,2015-07-28 15:48:45
-219995474,-479308768,929932,550.0,27.0,92374.0,787.61,0,33.0,25.0,2015-07-28 15:48:45
-219995487,-479308771,929484,550.0,27.0,92374.0,787.61,0,33.0,25.0,2015-07-28 15:48:45
-219995459,-479308771,930321,552.0,27.0,92376.0,786.81,0,33.0,25.0,2015-07-28 15:48:45
-219995467,-479308768,930132,552.0,27.0,92376.0,786.81,0,33.0,25.0,2015-07-28 15:48:45
-219995474,-479308768,929932,552.0,27.0,92376.0,786.81,0,33.0,25.0,2015-07-28 15:48:45
-219995487,-479308771,929484,552.0,27.0,92376.0,786.81,0,33.0,25.0,2015-07-28 15:48:45
-219995493,-479308774,929243,546.0,27.0,92392.0,785.82,0,33.0,25.0,2015-07-28 15:48:46
-219995497,-479308778,929011,546.0,27.0,92392.0,785.82,0,33.0,25.0,2015-07-28 15:48:46
-219995500,-479308782,928752,546.0,27.0,92392.0,785.82,0,33.0,25.0,2015-07-28 15:48:46
-219995505,-479308786,928492,546.0,27.0,92392.0,785.82,0,33.0,25.0,2015-07-28 15:48:46
-219995508,-479308789,928237,560.0,26.9,92391.0,784.47,0,33.0,25.0,2015-07-28 15:48:47
-219995515,-479308795,927663,560.0,26.9,92391.0,784.47,0,33.0,25.0,2015-07-28 15:48:47
-219995519,-479308795,927361,560.0,26.9,92391.0,784.47,0,33.0,25.0,2015-07-28 15:48:47
-219995525,-479308796,927043,560.0,26.9,92391.0,784.47,0,33.0,25.0,2015-07-28 15:48:47
-219995531,-479308796,926724,560.0,26.9,92391.0,784.47,0,33.0,25.0,2015-07-28 15:48:47
-219995508,-479308789,928237,540.0,27.0,92408.0,784.02,0,33.0,25.0,2015-07-28 15:48:47
-219995515,-479308795,927663,540.0,27.0,92408.0,784.02,0,33.0,25.0,2015-07-28 15:48:47
-219995519,-479308795,927361,540.0,27.0,92408.0,784.02,0,33.0,25.0,2015-07-28 15:48:47
-219995525,-479308796,927043,540.0,27.0,92408.0,784.02,0,33.0,25.0,2015-07-28 15:48:47
-219995531,-479308796,926724,540.0,27.0,92408.0,784.02,0,33.0,25.0,2015-07-28 15:48:47
-219995531,-479308796,926724,547.0,27.0,92396.0,784.65,0,33.0,25.0,2015-07-28 15:48:48
-219995547,-479308795,926089,547.0,27.0,92396.0,784.65,0,33.0,25.0,2015-07-28 15:48:48
-219995556,-479308795,925764,547.0,27.0,92396.0,784.65,0,33.0,25.0,2015-07-28 15:48:48
-219995567,-479308795,925445,547.0,27.0,92396.0,784.65,0,33.0,25.0,2015-07-28 15:48:48
-219995576,-479308796,925111,547.0,27.0,92396.0,784.65,0,33.0,25.0,2015-07-28 15:48:48
-219995587,-479308797,924794,552.0,27.0,92396.0,785.73,0,33.0,25.0,2015-07-28 15:48:49
-219995597,-479308800,924456,552.0,27.0,92396.0,785.73,0,33.0,25.0,2015-07-28 15:48:49
-219995607,-479308804,924129,552.0,27.0,92396.0,785.73,0,33.0,25.0,2015-07-28 15:48:49
-219995617,-479308809,923804,552.0,27.0,92396.0,785.73,0,33.0,25.0,2015-07-28 15:48:49
-219995627,-479308815,923476,552.0,27.0,92396.0,785.73,0,33.0,25.0,2015-07-28 15:48:49
-219995635,-479308823,923146,553.0,27.1,92395.0,785.82,0,33.0,26.0,2015-07-28 15:48:50
-219995644,-479308832,922814,553.0,27.1,92395.0,785.82,0,33.0,26.0,2015-07-28 15:48:50
-219995650,-479308842,922485,553.0,27.1,92395.0,785.82,0,33.0,26.0,2015-07-28 15:48:50
-219995654,-479308854,922154,553.0,27.1,92395.0,785.82,0,33.0,26.0,2015-07-28 15:48:50
-219995658,-479308865,921831,553.0,27.1,92395.0,785.82,0,33.0,26.0,2015-07-28 15:48:50
-219995635,-479308823,923146,552.0,27.0,92390.0,785.64,0,33.0,26.0,2015-07-28 15:48:50
-219995644,-479308832,922814,552.0,27.0,92390.0,785.64,0,33.0,26.0,2015-07-28 15:48:50
-219995650,-479308842,922485,552.0,27.0,92390.0,785.64,0,33.0,26.0,2015-07-28 15:48:50
-219995654,-479308854,922154,552.0,27.0,92390.0,785.64,0,33.0,26.0,2015-07-28 15:48:50
-219995658,-479308865,921831,552.0,27.0,92390.0,785.64,0,33.0,26.0,2015-07-28 15:48:50
-219995659,-479308878,921493,553.0,27.1,92393.0,786.18,0,33.0,26.0,2015-07-28 15:48:51
-219995660,-479308890,921149,553.0,27.1,92393.0,786.18,0,33.0,26.0,2015-07-28 15:48:51
-219995659,-479308902,920822,553.0,27.1,92393.0,786.18,0,33.0,26.0,2015-07-28 15:48:51
-219995657,-479308913,920495,553.0,27.1,92393.0,786.18,0,33.0,26.0,2015-07-28 15:48:51
-219995654,-479308922,920155,553.0,27.1,92393.0,786.18,0,33.0,26.0,2015-07-28 15:48:51
-219995650,-479308929,919812,552.0,27.1,92395.0,785.91,0,33.0,26.0,2015-07-28 15:48:52
-219995644,-479308935,919454,552.0,27.1,92395.0,785.91,0,33.0,26.0,2015-07-28 15:48:52
-219995638,-479308939,919113,552.0,27.1,92395.0,785.91,0,33.0,26.0,2015-07-28 15:48:52
-219995633,-479308941,918760,552.0,27.1,92395.0,785.91,0,33.0,26.0,2015-07-28 15:48:52
-219995650,-479308929,919812,552.0,27.2,92397.0,785.55,0,33.0,26.0,2015-07-28 15:48:52
-219995644,-479308935,919454,552.0,27.2,92397.0,785.55,0,33.0,26.0,2015-07-28 15:48:52
-219995638,-479308939,919113,552.0,27.2,92397.0,785.55,0,33.0,26.0,2015-07-28 15:48:52
-219995633,-479308941,918760,552.0,27.2,92397.0,785.55,0,33.0,26.0,2015-07-28 15:48:52
-219995627,-479308942,918412,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:53
-219995621,-479308941,918065,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:53
-219995616,-479308938,917696,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:53
-219995612,-479308936,917325,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:53
-219995607,-479308933,916932,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:53
-219995603,-479308931,916556,553.0,27.2,92393.0,786.54,0,33.0,26.0,2015-07-28 15:48:54
-219995599,-479308929,916160,553.0,27.2,92393.0,786.54,0,33.0,26.0,2015-07-28 15:48:54
-219995596,-479308929,915764,553.0,27.2,92393.0,786.54,0,33.0,26.0,2015-07-28 15:48:54
-219995593,-479308930,915349,553.0,27.2,92393.0,786.54,0,33.0,26.0,2015-07-28 15:48:54
-219995592,-479308932,914916,553.0,27.2,92393.0,786.54,0,33.0,26.0,2015-07-28 15:48:54
-219995603,-479308931,916556,552.0,27.2,92400.0,785.82,0,33.0,26.0,2015-07-28 15:48:54
-219995599,-479308929,916160,552.0,27.2,92400.0,785.82,0,33.0,26.0,2015-07-28 15:48:54
-219995596,-479308929,915764,552.0,27.2,92400.0,785.82,0,33.0,26.0,2015-07-28 15:48:54
-219995593,-479308930,915349,552.0,27.2,92400.0,785.82,0,33.0,26.0,2015-07-28 15:48:54
-219995592,-479308932,914916,552.0,27.2,92400.0,785.82,0,33.0,26.0,2015-07-28 15:48:54
-219995592,-479308935,914485,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:55
-219995593,-479308938,914055,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:55
-219995594,-479308942,913607,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:55
-219995596,-479308945,913169,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:55
-219995599,-479308949,912731,553.0,27.2,92395.0,786.27,0,33.0,26.0,2015-07-28 15:48:55
-219995602,-479308953,912288,553.0,27.3,92391.0,786.18,0,33.0,26.0,2015-07-28 15:48:56
-219995604,-479308957,911838,553.0,27.3,92391.0,786.18,0,33.0,26.0,2015-07-28 15:48:56
-219995608,-479308962,911399,553.0,27.3,92391.0,786.18,0,33.0,26.0,2015-07-28 15:48:56
-219995611,-479308968,910969,553.0,27.3,92391.0,786.18,0,33.0,26.0,2015-07-28 15:48:56
-219995615,-479308974,910508,553.0,27.3,92391.0,786.18,0,33.0,26.0,2015-07-28 15:48:56
-219995620,-479308981,910062,552.0,27.3,92390.0,786.27,0,33.0,26.0,2015-07-28 15:48:57
-219995622,-479308988,909650,552.0,27.3,92390.0,786.27,0,33.0,26.0,2015-07-28 15:48:57
-219995625,-479308996,909196,552.0,27.3,92390.0,786.27,0,33.0,26.0,2015-07-28 15:48:57
-219995626,-479309002,908786,552.0,27.3,92390.0,786.27,0,33.0,26.0,2015-07-28 15:48:57
-219995627,-479309008,908364,552.0,27.3,92390.0,786.27,0,33.0,26.0,2015-07-28 15:48:57
-219995620,-479308981,910062,553.0,27.3,92393.0,785.55,0,33.0,26.0,2015-07-28 15:48:57
-219995622,-479308988,909650,553.0,27.3,92393.0,785.55,0,33.0,26.0,2015-07-28 15:48:57
-219995625,-479308996,909196,553.0,27.3,92393.0,785.55,0,33.0,26.0,2015-07-28 15:48:57
-219995626,-479309002,908786,553.0,27.3,92393.0,785.55,0,33.0,26.0,2015-07-28 15:48:57
-219995627,-479309008,908364,553.0,27.3,92393.0,785.55,0,33.0,26.0,2015-07-28 15:48:57
-219995625,-479309013,907929,552.0,27.3,92385.0,785.82,0,33.0,26.0,2015-07-28 15:48:58
-219995623,-479309018,907489,552.0,27.3,92385.0,785.82,0,33.0,26.0,2015-07-28 15:48:58
-219995621,-479309021,907068,552.0,27.3,92385.0,785.82,0,33.0,26.0,2015-07-28 15:48:58
-219995616,-479309024,906608,552.0,27.3,92385.0,785.82,0,33.0,26.0,2015-07-28 15:48:58
-219995612,-479309026,906184,552.0,27.3,92385.0,785.82,0,33.0,26.0,2015-07-28 15:48:58
-219995608,-479309028,905752,552.0,27.3,92391.0,786.09,0,33.0,26.0,2015-07-28 15:48:59
-219995603,-479309028,905309,552.0,27.3,92391.0,786.09,0,33.0,26.0,2015-07-28 15:48:59
-219995598,-479309026,904876,552.0,27.3,92391.0,786.09,0,33.0,26.0,2015-07-28 15:48:59
-219995595,-479309024,904410,552.0,27.3,92391.0,786.09,0,33.0,26.0,2015-07-28 15:48:59
-219995590,-479309020,903972,552.0,27.3,92391.0,786.09,0,33.0,26.0,2015-07-28 15:48:59
-219995608,-479309028,905752,553.0,27.3,92378.0,786.63,0,33.0,26.0,2015-07-28 15:48:59
-219995603,-479309028,905309,553.0,27.3,92378.0,786.63,0,33.0,26.0,2015-07-28 15:48:59
-219995598,-479309026,904876,553.0,27.3,92378.0,786.63,0,33.0,26.0,2015-07-28 15:48:59
-219995595,-479309024,904410,553.0,27.3,92378.0,786.63,0,33.0,26.0,2015-07-28 15:48:59
-219995590,-479309020,903972,553.0,27.3,92378.0,786.63,0,33.0,26.0,2015-07-28 15:48:59
-219995586,-479309015,903521,552.0,27.4,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:00
-219995581,-479309008,903080,552.0,27.4,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:00
-219995576,-479309001,902662,552.0,27.4,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:00
-219995571,-479308994,902210,552.0,27.4,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:00
-219995567,-479308986,901788,552.0,27.4,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:00
-219995564,-479308978,901336,552.0,27.3,92389.0,786.54,0,33.0,26.0,2015-07-28 15:49:01
-219995560,-479308970,900888,552.0,27.3,92389.0,786.54,0,33.0,26.0,2015-07-28 15:49:01
-219995559,-479308962,900445,552.0,27.3,92389.0,786.54,0,33.0,26.0,2015-07-28 15:49:01
-219995558,-479308954,899977,552.0,27.3,92389.0,786.54,0,33.0,26.0,2015-07-28 15:49:01
-219995556,-479308947,899545,552.0,27.3,92389.0,786.54,0,33.0,26.0,2015-07-28 15:49:01
-219995556,-479308940,899090,552.0,27.4,92397.0,785.64,0,33.0,26.0,2015-07-28 15:49:02
-219995556,-479308935,898616,552.0,27.4,92397.0,785.64,0,33.0,26.0,2015-07-28 15:49:02
-219995555,-479308930,898182,552.0,27.4,92397.0,785.64,0,33.0,26.0,2015-07-28 15:49:02
-219995556,-479308925,897703,552.0,27.4,92397.0,785.64,0,33.0,26.0,2015-07-28 15:49:02
-219995555,-479308921,897240,552.0,27.4,92397.0,785.64,0,33.0,26.0,2015-07-28 15:49:02
-219995556,-479308940,899090,553.0,27.4,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:02
-219995556,-479308935,898616,553.0,27.4,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:02
-219995555,-479308930,898182,553.0,27.4,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:02
-219995556,-479308925,897703,553.0,27.4,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:02
-219995555,-479308921,897240,553.0,27.4,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:02
-219995554,-479308917,896789,552.0,27.4,92397.0,786.09,0,33.0,26.0,2015-07-28 15:49:03
-219995555,-479308914,896324,552.0,27.4,92397.0,786.09,0,33.0,26.0,2015-07-28 15:49:03
-219995554,-479308912,895866,552.0,27.4,92397.0,786.09,0,33.0,26.0,2015-07-28 15:49:03
-219995556,-479308910,895405,552.0,27.4,92397.0,786.09,0,33.0,26.0,2015-07-28 15:49:03
-219995557,-479308910,894962,552.0,27.4,92397.0,786.09,0,33.0,26.0,2015-07-28 15:49:03
-219995560,-479308911,894482,552.0,27.4,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995564,-479308912,894033,552.0,27.4,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995567,-479308914,893581,552.0,27.4,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995572,-479308917,893153,552.0,27.4,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995578,-479308921,892730,552.0,27.4,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995560,-479308911,894482,552.0,27.5,92398.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995564,-479308912,894033,552.0,27.5,92398.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995567,-479308914,893581,552.0,27.5,92398.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995572,-479308917,893153,552.0,27.5,92398.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995578,-479308921,892730,552.0,27.5,92398.0,786.18,0,33.0,26.0,2015-07-28 15:49:04
-219995583,-479308925,892337,553.0,27.5,92394.0,785.82,0,33.0,26.0,2015-07-28 15:49:05
-219995588,-479308931,891965,553.0,27.5,92394.0,785.82,0,33.0,26.0,2015-07-28 15:49:05
-219995593,-479308939,891590,553.0,27.5,92394.0,785.82,0,33.0,26.0,2015-07-28 15:49:05
-219995598,-479308947,891215,553.0,27.5,92394.0,785.82,0,33.0,26.0,2015-07-28 15:49:05
-219995601,-479308955,890853,553.0,27.5,92394.0,785.82,0,33.0,26.0,2015-07-28 15:49:05
-219995605,-479308964,890506,553.0,27.5,92389.0,785.55,0,33.0,26.0,2015-07-28 15:49:06
-219995607,-479308973,890167,553.0,27.5,92389.0,785.55,0,33.0,26.0,2015-07-28 15:49:06
-219995608,-479308982,889846,553.0,27.5,92389.0,785.55,0,33.0,26.0,2015-07-28 15:49:06
-219995609,-479308990,889524,553.0,27.5,92389.0,785.55,0,33.0,26.0,2015-07-28 15:49:06
-219995610,-479308997,889204,553.0,27.5,92389.0,785.55,0,33.0,26.0,2015-07-28 15:49:06
-219995610,-479309004,888896,552.0,27.5,92394.0,785.46,0,33.0,26.0,2015-07-28 15:49:07
-219995607,-479309010,888602,552.0,27.5,92394.0,785.46,0,33.0,26.0,2015-07-28 15:49:07
-219995604,-479309015,888310,552.0,27.5,92394.0,785.46,0,33.0,26.0,2015-07-28 15:49:07
-219995600,-479309020,888009,552.0,27.5,92394.0,785.46,0,33.0,26.0,2015-07-28 15:49:07
-219995594,-479309024,887708,552.0,27.5,92394.0,785.46,0,33.0,26.0,2015-07-28 15:49:07
-219995589,-479309028,887403,552.0,27.6,92395.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995583,-479309031,887091,552.0,27.6,92395.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995578,-479309033,886775,552.0,27.6,92395.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995573,-479309035,886442,552.0,27.6,92395.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995568,-479309036,886117,552.0,27.6,92395.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995589,-479309028,887403,553.0,27.6,92390.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995583,-479309031,887091,553.0,27.6,92390.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995578,-479309033,886775,553.0,27.6,92390.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995573,-479309035,886442,553.0,27.6,92390.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995568,-479309036,886117,553.0,27.6,92390.0,785.82,0,33.0,26.0,2015-07-28 15:49:08
-219995565,-479309036,885804,552.0,27.6,92387.0,786.98,0,33.0,26.0,2015-07-28 15:49:09
-219995561,-479309034,885468,552.0,27.6,92387.0,786.98,0,33.0,26.0,2015-07-28 15:49:09
-219995560,-479309031,885143,552.0,27.6,92387.0,786.98,0,33.0,26.0,2015-07-28 15:49:09
-219995559,-479309026,884799,552.0,27.6,92387.0,786.98,0,33.0,26.0,2015-07-28 15:49:09
-219995560,-479309020,884451,552.0,27.6,92387.0,786.98,0,33.0,26.0,2015-07-28 15:49:09
-219995564,-479309012,884113,553.0,27.6,92389.0,786.63,0,33.0,26.0,2015-07-28 15:49:10
-219995569,-479309004,883781,553.0,27.6,92389.0,786.63,0,33.0,26.0,2015-07-28 15:49:10
-219995575,-479308994,883447,553.0,27.6,92389.0,786.63,0,33.0,26.0,2015-07-28 15:49:10
-219995582,-479308983,883081,553.0,27.6,92389.0,786.63,0,33.0,26.0,2015-07-28 15:49:10
-219995591,-479308973,882751,553.0,27.6,92389.0,786.63,0,33.0,26.0,2015-07-28 15:49:10
-219995564,-479309012,884113,552.0,27.6,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:10
-219995569,-479309004,883781,552.0,27.6,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:10
-219995575,-479308994,883447,552.0,27.6,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:10
-219995582,-479308983,883081,552.0,27.6,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:10
-219995591,-479308973,882751,552.0,27.6,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:10
-219995601,-479308964,882420,552.0,27.6,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:11
-219995611,-479308955,882087,552.0,27.6,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:11
-219995623,-479308949,881754,552.0,27.6,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:11
-219995634,-479308944,881414,552.0,27.6,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:11
-219995646,-479308941,881071,552.0,27.6,92394.0,786.18,0,33.0,26.0,2015-07-28 15:49:11
-219995657,-479308940,880736,552.0,27.6,92390.0,785.46,0,33.0,26.0,2015-07-28 15:49:12
-219995668,-479308941,880405,552.0,27.6,92390.0,785.46,0,33.0,26.0,2015-07-28 15:49:12
-219995677,-479308947,880059,552.0,27.6,92390.0,785.46,0,33.0,26.0,2015-07-28 15:49:12
-219995686,-479308956,879723,552.0,27.6,92390.0,785.46,0,33.0,26.0,2015-07-28 15:49:12
-219995692,-479308968,879373,552.0,27.6,92390.0,785.46,0,33.0,26.0,2015-07-28 15:49:12
-219995697,-479308984,879061,552.0,27.7,92386.0,786.63,0,33.0,26.0,2015-07-28 15:49:13
-219995698,-479309003,878728,552.0,27.7,92386.0,786.63,0,33.0,26.0,2015-07-28 15:49:13
-219995696,-479309023,878403,552.0,27.7,92386.0,786.63,0,33.0,26.0,2015-07-28 15:49:13
-219995690,-479309044,878090,552.0,27.7,92386.0,786.63,0,33.0,26.0,2015-07-28 15:49:13
-219995681,-479309066,877751,552.0,27.7,92386.0,786.63,0,33.0,26.0,2015-07-28 15:49:13
-219995697,-479308984,879061,552.0,27.7,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:13
-219995698,-479309003,878728,552.0,27.7,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:13
-219995696,-479309023,878403,552.0,27.7,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:13
-219995690,-479309044,878090,552.0,27.7,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:13
-219995681,-479309066,877751,552.0,27.7,92393.0,786.45,0,33.0,26.0,2015-07-28 15:49:13
-219995668,-479309087,877432,552.0,27.7,92396.0,786.09,0,33.0,26.0,2015-07-28 15:49:14
-219995651,-479309107,877106,552.0,27.7,92396.0,786.09,0,33.0,26.0,2015-07-28 15:49:14
-219995631,-479309124,876788,552.0,27.7,92396.0,786.09,0,33.0,26.0,2015-07-28 15:49:14
-219995609,-479309137,876495,552.0,27.7,92396.0,786.09,0,33.0,26.0,2015-07-28 15:49:14
-219995585,-479309146,876212,552.0,27.7,92396.0,786.09,0,33.0,26.0,2015-07-28 15:49:14
-219995560,-479309150,875932,553.0,27.7,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:15
-219995535,-479309148,875667,553.0,27.7,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:15
-219995510,-479309143,875368,553.0,27.7,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:15
-219995486,-479309135,875060,553.0,27.7,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:15
-219995464,-479309125,874693,553.0,27.7,92391.0,785.73,0,33.0,26.0,2015-07-28 15:49:15
-219995560,-479309150,875932,552.0,27.7,92395.0,785.01,0,33.0,26.0,2015-07-28 15:49:15
-219995535,-479309148,875667,552.0,27.7,92395.0,785.01,0,33.0,26.0,2015-07-28 15:49:15
-219995510,-479309143,875368,552.0,27.7,92395.0,785.01,0,33.0,26.0,2015-07-28 15:49:15
-219995486,-479309135,875060,552.0,27.7,92395.0,785.01,0,33.0,26.0,2015-07-28 15:49:15
-219995464,-479309125,874693,552.0,27.7,92395.0,785.01,0,33.0,26.0,2015-07-28 15:49:15
-219995444,-479309113,874323,553.0,27.8,92389.0,786.09,0,33.0,26.0,2015-07-28 15:49:16
-219995425,-479309100,873919,553.0,27.8,92389.0,786.09,0,33.0,26.0,2015-07-28 15:49:16
-219995408,-479309086,873511,553.0,27.8,92389.0,786.09,0,33.0,26.0,2015-07-28 15:49:16
-219995393,-479309070,873088,553.0,27.8,92389.0,786.09,0,33.0,26.0,2015-07-28 15:49:16
-219995380,-479309054,872677,553.0,27.8,92389.0,786.09,0,33.0,26.0,2015-07-28 15:49:16
-219995371,-479309036,872228,553.0,27.8,92396.0,786.45,0,33.0,26.0,2015-07-28 15:49:17
-219995363,-479309016,871791,553.0,27.8,92396.0,786.45,0,33.0,26.0,2015-07-28 15:49:17
-219995360,-479308997,871323,553.0,27.8,92396.0,786.45,0,33.0,26.0,2015-07-28 15:49:17
-219995361,-479308978,870840,553.0,27.8,92396.0,786.45,0,33.0,26.0,2015-07-28 15:49:17
-219995365,-479308961,870388,553.0,27.8,92396.0,786.45,0,33.0,26.0,2015-07-28 15:49:17
-219995371,-479309036,872228,552.0,27.8,92395.0,786.27,0,33.0,26.0,2015-07-28 15:49:17
-219995363,-479309016,871791,552.0,27.8,92395.0,786.27,0,33.0,26.0,2015-07-28 15:49:17
-219995360,-479308997,871323,552.0,27.8,92395.0,786.27,0,33.0,26.0,2015-07-28 15:49:17
-219995361,-479308978,870840,552.0,27.8,92395.0,786.27,0,33.0,26.0,2015-07-28 15:49:17
-219995365,-479308961,870388,552.0,27.8,92395.0,786.27,0,33.0,26.0,2015-07-28 15:49:17
-219995374,-479308946,869916,553.0,27.8,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:18
-219995388,-479308933,869500,553.0,27.8,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:18
-219995406,-479308923,869079,553.0,27.8,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:18
-219995428,-479308916,868681,553.0,27.8,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:18
-219995451,-479308913,868328,553.0,27.8,92387.0,785.82,0,33.0,26.0,2015-07-28 15:49:18
-219995475,-479308913,867961,553.0,27.8,92393.0,785.46,0,33.0,26.0,2015-07-28 15:49:19
-219995501,-479308918,867609,553.0,27.8,92393.0,785.46,0,33.0,26.0,2015-07-28 15:49:19
-219995525,-479308926,867268,553.0,27.8,92393.0,785.46,0,33.0,26.0,2015-07-28 15:49:19
-219995549,-479308938,866942,553.0,27.8,92393.0,785.46,0,33.0,26.0,2015-07-28 15:49:19
-219995570,-479308953,866615,553.0,27.8,92393.0,785.46,0,33.0,26.0,2015-07-28 15:49:19
-219995590,-479308971,866310,552.0,27.9,92392.0,785.73,0,33.0,26.0,2015-07-28 15:49:20
-219995610,-479308992,865996,552.0,27.9,92392.0,785.73,0,33.0,26.0,2015-07-28 15:49:20
-219995626,-479309015,865692,552.0,27.9,92392.0,785.73,0,33.0,26.0,2015-07-28 15:49:20
-219995639,-479309041,865384,552.0,27.9,92392.0,785.73,0,33.0,26.0,2015-07-28 15:49:20
-219995650,-479309068,865127,552.0,27.9,92392.0,785.73,0,33.0,26.0,2015-07-28 15:49:20
-219995590,-479308971,866310,553.0,27.9,92393.0,786.09,0,33.0,26.0,2015-07-28 15:49:20
-219995610,-479308992,865996,553.0,27.9,92393.0,786.09,0,33.0,26.0,2015-07-28 15:49:20
-219995626,-479309015,865692,553.0,27.9,92393.0,786.09,0,33.0,26.0,2015-07-28 15:49:20
-219995639,-479309041,865384,553.0,27.9,92393.0,786.09,0,33.0,26.0,2015-07-28 15:49:20
-219995650,-479309068,865127,553.0,27.9,92393.0,786.09,0,33.0,26.0,2015-07-28 15:49:20
-219995657,-479309096,864876,553.0,27.9,92400.0,785.91,0,33.0,26.0,2015-07-28 15:49:21
-219995661,-479309124,864651,553.0,27.9,92400.0,785.91,0,33.0,26.0,2015-07-28 15:49:21
-219995662,-479309152,864429,553.0,27.9,92400.0,785.91,0,33.0,26.0,2015-07-28 15:49:21
-219995658,-479309180,864212,553.0,27.9,92400.0,785.91,0,33.0,26.0,2015-07-28 15:49:21
-219995650,-479309208,864013,553.0,27.9,92400.0,785.91,0,33.0,26.0,2015-07-28 15:49:21
-219995637,-479309233,863812,553.0,27.9,92393.0,785.55,0,33.0,26.0,2015-07-28 15:49:22
-219995621,-479309254,863579,553.0,27.9,92393.0,785.55,0,33.0,26.0,2015-07-28 15:49:22
-219995599,-479309273,863379,553.0,27.9,92393.0,785.55,0,33.0,26.0,2015-07-28 15:49:22
-219995574,-479309286,863174,553.0,27.9,92393.0,785.55,0,33.0,26.0,2015-07-28 15:49:22
-219995547,-479309295,862933,553.0,27.9,92393.0,785.55,0,33.0,26.0,2015-07-28 15:49:22
-219995637,-479309233,863812,552.0,27.9,92396.0,785.82,0,33.0,26.0,2015-07-28 15:49:22
-219995621,-479309254,863579,552.0,27.9,92396.0,785.82,0,33.0,26.0,2015-07-28 15:49:22
-219995599,-479309273,863379,552.0,27.9,92396.0,785.82,0,33.0,26.0,2015-07-28 15:49:22
-219995574,-479309286,863174,552.0,27.9,92396.0,785.82,0,33.0,26.0,2015-07-28 15:49:22
